condition,k,fold,repeat,scope,cluster_id,pooled_pixels,pooled_fraction,sample_macro_fraction
M01,12,3,3,clean_test,6,812,0.0012161478068901063,0.002255400420846335
M01,12,3,3,clean_test,7,196303,0.29400672775363124,0.2614068433082132
M01,12,3,3,clean_test,8,101516,0.15204243936484735,0.17214677111950322
M01,12,3,3,clean_test,9,822,0.0012311249966301323,0.0015116286437562518
M01,12,3,3,clean_test,10,59129,0.08855862521379938,0.07741367728191072
M01,12,3,3,clean_test,11,1892,0.002833684298812908,0.00428253307215261
M01,12,3,3,clean_test,12,34978,0.052387214272662734,0.09909694003720303
M01,12,4,1,clean_test,1,265991,0.3546050219635918,0.3473093320427703
M01,12,4,1,clean_test,2,46808,0.06240193039641117,0.06517272625476035
M01,12,4,1,clean_test,3,3082,0.004108758107198325,0.0038876306694982884
M01,12,4,1,clean_test,4,41287,0.05504162750548257,0.057936645905256934
M01,12,4,1,clean_test,5,59158,0.078866292052446,0.08795908287073222
M01,12,4,1,clean_test,6,3783,0.005043293938848561,0.005694930235462071
M01,12,4,1,clean_test,7,31812,0.042410062591237224,0.046619868651954166
M01,12,4,1,clean_test,8,17353,0.02313409456009492,0.024913073296356007
M01,12,4,1,clean_test,9,54616,0.07281113977376501,0.07757290465291752
M01,12,4,1,clean_test,10,8363,0.011149105791855806,0.01266447648855738
M01,12,4,1,clean_test,11,4097,0.005461902000386613,0.005189315747124468
M01,12,4,1,clean_test,12,213755,0.28496677131868203,0.2650800131846103
M01,12,4,2,clean_test,1,126414,0.16852840602315675,0.15396592352029126
M01,12,4,2,clean_test,2,194832,0.25973963645089687,0.24386828236170605
M01,12,4,2,clean_test,3,19802,0.02639897081075316,0.028293176490142964
M01,12,4,2,clean_test,4,8400,0.011198432219489272,0.012731383635935876
M01,12,4,2,clean_test,5,2852,0.003802134367855167,0.0036253615573994752
M01,12,4,2,clean_test,6,40451,0.053927116870304825,0.056308733947403954
M01,12,4,2,clean_test,7,4693,0.006256457429293232,0.006316411916025394
M01,12,4,2,clean_test,8,46253,0.0616620339819092,0.06845442764929321
M01,12,4,2,clean_test,9,35341,0.04711473727011552,0.04904034127680033
M01,12,4,2,clean_test,10,15051,0.020065190873277742,0.021572947763218574
M01,12,4,2,clean_test,11,37734,0.050304957305977165,0.0610551995447858
M01,12,4,2,clean_test,12,218282,0.2910019263969711,0.29476781033699717
M01,12,4,3,clean_test,1,312833,0.417052279347558,0.4046750803080517
M01,12,4,3,clean_test,2,27662,0.03687750381613241,0.03845663800056355
M01,12,4,3,clean_test,3,6193,0.008256177468487745,0.00940539217756192
M01,12,4,3,clean_test,4,3949,0.005264596289852754,0.005415474713191967
M01,12,4,3,clean_test,5,10765,0.01435132414795262,0.015626170695253842
M01,12,4,3,clean_test,6,68392,0.09117656861372742,0.09792800634596759
M01,12,4,3,clean_test,7,73066,0.09740769625585752,0.09314265684299872
M01,12,4,3,clean_test,8,47802,0.06372707820905073,0.07196405754922265
M01,12,4,3,clean_test,9,89456,0.11925797055078956,0.12591027449515713
M01,12,4,3,clean_test,10,103719,0.1382726418301438,0.12941396835350422
M01,12,4,3,clean_test,11,3102,0.004135421041054252,0.003978745261568819
M01,12,4,3,clean_test,12,3166,0.0042207424293932184,0.004083535256957984
M01,12,5,1,clean_test,1,15011,0.01884927860165501,0.014864207092216745
M01,12,5,1,clean_test,2,52916,0.0664465009982797,0.05966790512350573
M01,12,5,1,clean_test,3,96746,0.12148373243592803,0.1395661312373248
M01,12,5,1,clean_test,4,42373,0.053207679847307156,0.08969352752581113
M01,12,5,1,clean_test,5,5927,0.007442520436480531,0.007131389828573313
M01,12,5,1,clean_test,6,129173,0.162202242676143,0.16318983010477636
M01,12,5,1,clean_test,7,51477,0.06463955196705048,0.07633811409182194
M01,12,5,1,clean_test,8,109495,0.1374926227758454,0.16400651691532542
M01,12,5,1,clean_test,9,3685,0.004627246129311752,0.005575422258812076
M01,12,5,1,clean_test,10,2089,0.0026231525547170285,0.0027300271966189888
M01,12,5,1,clean_test,11,109333,0.13728919974383766,0.12847364228364877
M01,12,5,1,clean_test,12,178145,0.22369627183344426,0.14876328634156477
M01,12,5,2,clean_test,1,167378,0.2101761743913005,0.21889151078260335
M01,12,5,2,clean_test,2,4923,0.00618179991712395,0.005944375680882522
M01,12,5,2,clean_test,3,17344,0.021778821402112084,0.0172319448888005
M01,12,5,2,clean_test,4,8542,0.010726169996358477,0.01480085716506894
M01,12,5,2,clean_test,5,900,0.0011301279555985283,0.0011587555458212448
M01,12,5,2,clean_test,6,3917,0.004918568002310484,0.005112067225450746
M01,12,5,2,clean_test,7,121054,0.15200723281891584,0.1476641648966433
M01,12,5,2,clean_test,8,220524,0.27691148586712205,0.20326321324479737
M01,12,5,2,clean_test,9,92491,0.11614073860140386,0.1371407091389596
M01,12,5,2,clean_test,10,107251,0.13467483707321973,0.19045335092506002
M01,12,5,2,clean_test,11,2675,0.0033589914235845147,0.004007600513770757
M01,12,5,2,clean_test,12,49371,0.06199505255094993,0.05433144999214162
M01,12,5,3,clean_test,1,54402,0.0683124678227457,0.11770186795886323
M01,12,5,3,clean_test,2,5571,0.00699549204515489,0.006632990090851724
M01,12,5,3,clean_test,3,1114,0.0013988472694852895,0.001449210698324655
M01,12,5,3,clean_test,4,92330,0.11593857126712458,0.1098268937328595
M01,12,5,3,clean_test,5,4169,0.005235003829878072,0.0062745619397856734
M01,12,5,3,clean_test,6,127219,0.15974860931476575,0.14972896168194158
M01,12,5,3,clean_test,7,73922,0.09282368748194934,0.0843543566686738
M01,12,5,3,clean_test,8,167874,0.21079900046460817,0.17206084619244566
M01,12,5,3,clean_test,9,77823,0.09772216432060474,0.06987441221474557
M01,12,5,3,clean_test,10,141331,0.17746901565855067,0.21051819679381573
M01,12,5,3,clean_test,11,8257,0.010368296143752277,0.008138029215703276
M01,12,5,3,clean_test,12,42358,0.053188844381380516,0.06343967281198959
M01,14,1,1,clean_test,1,114603,0.12643364944595709,0.11154396341023368
M01,14,1,1,clean_test,2,5090,0.005615448772544537,0.007308631997650025
M01,14,1,1,clean_test,3,146760,0.16191026755572424,0.17141990359192083
M01,14,1,1,clean_test,4,2568,0.0028330987127493856,0.006574094975550912
M01,14,1,1,clean_test,5,2667,0.0029423186397595836,0.005607640550017567
M01,14,1,1,clean_test,6,298411,0.32921644079838663,0.28397117573927455
M01,14,1,1,clean_test,7,4017,0.004431681280807742,0.005295929280694619
M01,14,1,1,clean_test,8,126949,0.140054146606239,0.13297018742350314
M01,14,1,1,clean_test,9,2302,0.0025396391108836003,0.0039884845061793715
M01,14,1,1,clean_test,10,43438,0.047922173630999924,0.05788541045022651
M01,14,1,1,clean_test,11,33053,0.036465113610788726,0.04431748996567096
M01,14,1,1,clean_test,12,16687,0.018409625474941196,0.026769911396467033
M01,14,1,1,clean_test,13,8407,0.00927486794317916,0.020206230467523977
M01,14,1,1,clean_test,14,101476,0.11195152841703919,0.12214094624508691
M01,14,1,2,clean_test,1,177720,0.19606631745709532,0.1746906501685002
M01,14,1,2,clean_test,2,14197,0.015662578825896816,0.021663406972033054
M01,14,1,2,clean_test,3,126369,0.13941427228638126,0.15012391016058974
M01,14,1,2,clean_test,4,136080,0.15012775421765434,0.15913718438357388
M01,14,1,2,clean_test,5,28233,0.031147537366453818,0.037319146863742464
M01,14,1,2,clean_test,6,3124,0.003446495474544034,0.006411786452046518
M01,14,1,2,clean_test,7,4188,0.0046203338820071755,0.005537402809430574
M01,14,1,2,clean_test,8,996,0.0010988186596177522,0.0012306976768479071
M01,14,1,2,clean_test,9,3538,0.0039032333511321363,0.00905902104283041
M01,14,1,2,clean_test,10,1424,0.0015710017784093166,0.002616771529628815
M01,14,1,2,clean_test,11,15869,0.01750718203762461,0.024875894849461268
M01,14,1,2,clean_test,12,41133,0.04537922482535844,0.06233762833021759
M01,14,1,2,clean_test,13,78573,0.0866842154037607,0.09350917168763147
M01,14,1,2,clean_test,14,274984,0.30337103443406427,0.25148732707346616
M01,14,1,3,clean_test,1,15773,0.017401271805372296,0.025541479390800797
M01,14,1,3,clean_test,2,2317,0.002556187584673024,0.0059329114345435295
M01,14,1,3,clean_test,3,273383,0.30160476066493974,0.2557083738261243
M01,14,1,3,clean_test,4,67202,0.07413936903979136,0.08207532903274525
M01,14,1,3,clean_test,5,2814,0.003104493682895939,0.0038048690002013457
M01,14,1,3,clean_test,6,1648,0.0018181256536647147,0.0029108074144569545
M01,14,1,3,clean_test,7,9476,0.010454222508572109,0.022852909997686677
M01,14,1,3,clean_test,8,24789,0.02734800778440207,0.033707759637446516
M01,14,1,3,clean_test,9,123413,0.1361531197182788,0.14091918960147548
M01,14,1,3,clean_test,10,38555,0.04253509379674944,0.048220298666625805
M01,14,1,3,clean_test,11,45752,0.05047505152091506,0.060563873993767836
M01,14,1,3,clean_test,12,133811,0.14762452174910748,0.15681275944757717
M01,14,1,3,clean_test,13,160126,0.17665606093368696,0.1488541372804464
M01,14,1,3,clean_test,14,7369,0.00812971355695102,0.01209530127610191
M01,14,2,1,clean_test,1,83096,0.10630641003498942,0.13623274922316914
M01,14,2,1,clean_test,2,110536,0.14141096249672175,0.13487908803572804
M01,14,2,1,clean_test,3,1943,0.0024857195857560465,0.00271059548259982
M01,14,2,1,clean_test,4,18576,0.023764656214618794,0.029047907551832963
M01,14,2,1,clean_test,5,160830,0.20575310395118113,0.1848119252075568
M01,14,2,1,clean_test,6,48181,0.061638937396455006,0.07645180792172733
M01,14,2,1,clean_test,7,885,0.001132198576116367,0.000909447688923376
M01,14,2,1,clean_test,8,3988,0.0051019298548610975,0.0048893587263804435
M01,14,2,1,clean_test,9,125714,0.16082848790722368,0.10263963406377259
M01,14,2,1,clean_test,10,21309,0.027261038936117133,0.03529309303218733
M01,14,2,1,clean_test,11,5592,0.007153959816545451,0.006685724566149335
M01,14,2,1,clean_test,12,75631,0.09675628306243723,0.11836950004419595
M01,14,2,1,clean_test,13,119109,0.15237857650016312,0.15856518354973534
M01,14,2,1,clean_test,14,6275,0.00802773566681379,0.008513984906041475
M01,14,2,2,clean_test,1,111172,0.14222461028701552,0.14736296870916343
M01,14,2,2,clean_test,2,1263,0.0016157816967626796,0.0017389645705143456
M01,14,2,2,clean_test,3,150334,0.1923253567704835,0.1733406634340379
M01,14,2,2,clean_test,4,27272,0.034889626630333966,0.031195856781241364
M01,14,2,2,clean_test,5,7216,0.00923157618672961,0.01157337902895564
M01,14,2,2,clean_test,6,83575,0.10691920451855974,0.1330263557212477
M01,14,2,2,clean_test,7,46095,0.05897027498992535,0.07478584454306686
M01,14,2,2,clean_test,8,56547,0.07234173207192339,0.0970809623382061
M01,14,2,2,clean_test,9,185,0.00023667427862319535,0.00017868826766251556
M01,14,2,2,clean_test,10,30385,0.0388721511133286,0.0438961985120577
M01,14,2,2,clean_test,11,126833,0.16226004746278777,0.10443919470399321
M01,14,2,2,clean_test,12,23629,0.030229062322094505,0.03921005859326133
M01,14,2,2,clean_test,13,4849,0.006203424740777699,0.004585307999370774
M01,14,2,2,clean_test,14,112310,0.14368047693065444,0.13758555679722118
M01,14,2,3,clean_test,1,1122,0.001435397516839055,0.0011232736105914127
M01,14,2,3,clean_test,2,300,0.00038379612749707355,0.000329597785037928
M01,14,2,3,clean_test,3,91270,0.11676357518885967,0.10251622359367836
M01,14,2,3,clean_test,4,125003,0.1599188910850556,0.10339610450578582
M01,14,2,3,clean_test,5,7539,0.009644796684001459,0.00744230402016526
M01,14,2,3,clean_test,6,6837,0.008746713745658306,0.009847921257523123
M01,14,2,3,clean_test,7,174122,0.22275783104015148,0.20502114782705738
M01,14,2,3,clean_test,8,7737,0.009898102128149526,0.009267464657653237
M01,14,2,3,clean_test,9,57039,0.0729711577210186,0.08145613627244255
M01,14,2,3,clean_test,10,121769,0.15578156883063718,0.16322960119666946
M01,14,2,3,clean_test,11,72726,0.09303985722784057,0.12317815578470681
M01,14,2,3,clean_test,12,15315,0.019592792308725605,0.024900924807083873
M01,14,2,3,clean_test,13,40320,0.051582199535606686,0.06725125964854449
M01,14,2,3,clean_test,14,60566,0.0774833208599592,0.10103988503306031
M01,14,3,1,clean_test,1,19888,0.02978663495496359,0.03397516648932636
M01,14,3,1,clean_test,2,724,0.001084348537177878,0.0010205566581024002
M01,14,3,1,clean_test,3,1505,0.0022540670558739043,0.003339386382433433
M01,14,3,1,clean_test,4,166521,0.24940166126988597,0.21435067608600203
M01,14,3,1,clean_test,5,75488,0.11305980990950781,0.12770548743328694
M01,14,3,1,clean_test,6,49390,0.07397234012598812,0.08486066738309633
M01,14,3,1,clean_test,7,14138,0.021174750854448674,0.026772102528579124
M01,14,3,1,clean_test,8,75,0.00011232892305019456,0.00015706971662419138
M01,14,3,1,clean_test,9,13046,0.019539241734837842,0.03575025622233744
M01,14,3,1,clean_test,10,175080,0.2622206379683742,0.21749232944096883
M01,14,3,1,clean_test,11,2075,0.003107766871055383,0.002114794331413871
M01,14,3,1,clean_test,12,91542,0.13710419031814547,0.18026730167783386
M01,14,3,1,clean_test,13,54216,0.08120033189452464,0.061856784427068434
M01,14,3,1,clean_test,14,3994,0.005981889582166361,0.010337421222926737
M01,14,3,2,clean_test,1,6763,0.010129073421179543,0.014404297324320497
M01,14,3,2,clean_test,2,44453,0.06657810155133731,0.07643143576369912
M01,14,3,2,clean_test,3,37037,0.055471017640134075,0.05921302516953599
M01,14,3,2,clean_test,4,135322,0.20267432699997903,0.17853028279567557
M01,14,3,2,clean_test,5,663,0.0009929876797637198,0.0009254816981886552
M01,14,3,2,clean_test,6,22762,0.03409107928624704,0.06716730189864462
M01,14,3,2,clean_test,7,263,0.00039390009016268226,0.0007533757196388563
M01,14,3,2,clean_test,8,394,0.000590101275757022,0.000627714157510788
M01,14,3,2,clean_test,9,79563,0.11916301472856838,0.09849087594488035
M01,14,3,2,clean_test,10,7503,0.011237385461941463,0.016420067914606366
M01,14,3,2,clean_test,11,73651,0.11030850015426505,0.12222246956144374
M01,14,3,2,clean_test,12,157294,0.23558220829676402,0.2038965851871733
M01,14,3,2,clean_test,13,1756,0.002629994518348555,0.003917927080872061
M01,14,3,2,clean_test,14,100258,0.15015830889555207,0.15699915978381007
M01,14,3,3,clean_test,1,94795,0.1419762701405759,0.1552301123589655
M01,14,3,3,clean_test,2,914,0.0013689151422383709,0.0019564923839558964
M01,14,3,3,clean_test,3,21048,0.0315239889648066,0.033950326539826894
M01,14,3,3,clean_test,4,1012,0.0015156916016906253,0.0014208093659225085
M01,14,3,3,clean_test,5,13461,0.020160795109048918,0.027546124031051018
M01,14,3,3,clean_test,6,139969,0.20963422707216908,0.1745548163044456
M01,14,3,3,clean_test,7,4272,0.0063982554569390815,0.010761822161127975
M01,14,3,3,clean_test,8,487,0.0007293891403392633,0.001360767477632124
M01,14,3,3,clean_test,9,43087,0.06453221743284977,0.10492726978716964
M01,14,3,3,clean_test,10,10714,0.016046561087463794,0.029166739545466513
M01,14,3,3,clean_test,11,55989,0.08385578763543124,0.0958952654801231
M01,14,3,3,clean_test,12,682,0.0010214443402697692,0.0012354202332998444
M01,14,3,3,clean_test,13,170977,0.2560754970180415,0.229575673222903
M01,14,3,3,clean_test,14,110275,0.16516095985813606,0.13241836110811034
M01,14,4,1,clean_test,1,222570,0.2967184594156818,0.30296192910719927
M01,14,4,1,clean_test,2,12323,0.01642836669532932,0.017880845934367895
M01,14,4,1,clean_test,3,23695,0.03158891088580932,0.03733127940943442
M01,14,4,1,clean_test,4,8418,0.011222428859959605,0.012730063815794019
M01,14,4,1,clean_test,5,38840,0.051779417548209916,0.05459593977635026
M01,14,4,1,clean_test,6,5828,0.0077695789256170805,0.007113025373616405
M01,14,4,1,clean_test,7,114560,0.15272528512674893,0.13912511239970923
M01,14,4,1,clean_test,8,3246,0.004327394164816926,0.004604762747857455
M01,14,4,1,clean_test,9,3629,0.004837989348157924,0.00537442002425035
M01,14,4,1,clean_test,10,182569,0.24339125855713534,0.2238012652795386
M01,14,4,1,clean_test,11,49225,0.06562414595289992,0.06999456962064894
M01,14,4,1,clean_test,12,41371,0.05515361182767746,0.05886563616364793
M01,14,4,1,clean_test,13,42756,0.05700001999720039,0.06420403588240944
M01,14,4,1,clean_test,14,1075,0.0014331326947560675,0.001417114465175791
M01,14,4,2,clean_test,1,29676,0.03956246125542424,0.04180990681853538
M01,14,4,2,clean_test,2,58912,0.07853833796601808,0.07856032651259684
M01,14,4,2,clean_test,3,2814,0.003751474793528906,0.003578398163074531
M01,14,4,2,clean_test,4,43095,0.05745195672605835,0.06404468898617868
M01,14,4,2,clean_test,5,15850,0.02113037508082202,0.022471388177101155
M01,14,4,2,clean_test,6,8719,0.011623706014491305,0.012735260420905985
M01,14,4,2,clean_test,7,27252,0.03633091367208591,0.04409630975207979
M01,14,4,2,clean_test,8,29410,0.03920784423514041,0.04292370032283281
M01,14,4,2,clean_test,9,8065,0.010751828077402497,0.012235060401922428
M01,14,4,2,clean_test,10,172247,0.2296305183940915,0.21038950023760555
M01,14,4,2,clean_test,11,99780,0.133021377007219,0.12130568285467633
M01,14,4,2,clean_test,12,3382,0.004508702115037228,0.00465226461561858
M01,14,4,2,clean_test,13,201011,0.2679771498656855,0.2739239319540406
M01,14,4,2,clean_test,14,49892,0.06651335479699509,0.06727358078283135
M01,14,4,3,clean_test,1,242893,0.32381199965338187,0.31610407841158206
M01,14,4,3,clean_test,2,176273,0.23499776697928956,0.21703941456286951
M01,14,4,3,clean_test,3,77508,0.10332953386525887,0.10885748150362622
M01,14,4,3,clean_test,4,66755,0.0889942074776198,0.0946254873893007
M01,14,4,3,clean_test,5,36142,0.048182587771045386,0.048943144719721644
M01,14,4,3,clean_test,6,9016,0.012019650582251818,0.013186309752997649
M01,14,4,3,clean_test,7,43377,0.05782790409342692,0.060153315279957854
M01,14,4,3,clean_test,8,12712,0.0169469607588271,0.019141077558910053
M01,14,4,3,clean_test,9,2167,0.002888928883289673,0.0028405378938329067
M01,14,4,3,clean_test,10,7187,0.009581325281127309,0.010910206742202975
M01,14,4,3,clean_test,11,2923,0.003896787783043707,0.00409775576900414
M01,14,4,3,clean_test,12,43058,0.057402630298424885,0.0625873143573606
M01,14,4,3,clean_test,13,2859,0.0038114663947047414,0.003660561223940132
M01,14,4,3,clean_test,14,27235,0.03630825017830837,0.03785331483469355
M01,14,5,1,clean_test,1,127666,0.16030990619937968,0.18993733602416935
M01,14,5,1,clean_test,2,44788,0.056240189861496544,0.046519128793307885
M01,14,5,1,clean_test,3,120497,0.1513078091841732,0.1447873497687845
M01,14,5,1,clean_test,4,159,0.00019965593882240667,0.0001626966006227083
M01,14,5,1,clean_test,5,56765,0.07127968155505607,0.08419701804793246
M01,14,5,1,clean_test,6,160397,0.20141014854904127,0.16885645871825963
M01,14,5,1,clean_test,7,92530,0.11618971081281314,0.10173019593951158
M01,14,5,1,clean_test,8,1167,0.0014653992490927584,0.0014946593395994054
M01,14,5,1,clean_test,9,72789,0.09140098195562364,0.0665661133436077
M01,14,5,1,clean_test,10,8294,0.01041475695970466,0.008182113757033338
M01,14,5,1,clean_test,11,3757,0.004717656365759634,0.005685410638186099
M01,14,5,1,clean_test,12,51052,0.06410588043246229,0.11232241439593144
M01,14,5,1,clean_test,13,9133,0.011468287353868177,0.011070089142365968
M01,14,5,1,clean_test,14,47376,0.05948993558270653,0.058489015490687996
M01,14,5,2,clean_test,1,131970,0.16571442922259755,0.19503893635079522
M01,14,5,2,clean_test,2,720,0.0009041023644788226,0.0009347623274609342
