condition,fold,repeat,sample_id,k,scope,valid_pixels,used_clusters,max_occupancy,single_cluster,cluster_counts,cluster_fractions
M00,1,2,KYOw02766,2,clean_test,46176,2,0.6748094248094249,False,"[15016, 31160]","[0.3251905751905752, 0.6748094248094249]"
M00,1,2,KYOw02766,4,clean_test,46176,4,0.3941008316008316,False,"[10658, 18198, 14322, 2998]","[0.2308125433125433, 0.3941008316008316, 0.31016112266112267, 0.06492550242550242]"
M00,1,2,KYOw02766,6,clean_test,46176,6,0.2785862785862786,False,"[11643, 2027, 11442, 2549, 5651, 12864]","[0.2521439708939709, 0.043897262647262646, 0.2477910602910603, 0.055201836451836454, 0.12237959112959113, 0.2785862785862786]"
M00,1,2,KYOw02766,8,clean_test,46176,8,0.27921431046431044,False,"[4143, 12893, 9561, 6430, 1374, 31, 1782, 9962]","[0.08972193347193347, 0.27921431046431044, 0.2070556133056133, 0.13924982674982675, 0.029755717255717257, 0.0006713444213444213, 0.03859147609147609, 0.21573977823977825]"
M00,1,2,KYOw02766,10,clean_test,46176,10,0.21970287595287596,False,"[7411, 4600, 4983, 10145, 1208, 3300, 3539, 1201, 9758, 31]","[0.16049462924462923, 0.09961884961884962, 0.10791320166320166, 0.21970287595287596, 0.02616077616077616, 0.07146569646569646, 0.07664154539154538, 0.026009182259182258, 0.21132189882189883, 0.0006713444213444213]"
M00,1,2,KYOw02766,12,clean_test,46176,12,0.2026377338877339,False,"[488, 5471, 8333, 4545, 2267, 31, 4717, 4961, 1134, 3014, 1858, 9357]","[0.010568260568260568, 0.11848146223146223, 0.18046171171171171, 0.09842775467775468, 0.04909476784476784, 0.0006713444213444213, 0.1021526334026334, 0.10743676368676369, 0.02455821205821206, 0.06527200277200278, 0.04023735273735274, 0.2026377338877339]"
M00,1,2,KYOw02766,14,clean_test,46176,14,0.25138600138600137,False,"[2907, 6026, 11608, 191, 2689, 1960, 606, 30, 31, 1032, 4650, 3523, 9368, 1555]","[0.0629547817047817, 0.130500693000693, 0.25138600138600137, 0.004136347886347886, 0.058233714483714484, 0.042446292446292444, 0.013123700623700624, 0.0006496881496881497, 0.0006713444213444213, 0.02234927234927235, 0.1007016632016632, 0.07629504504504504, 0.20287595287595286, 0.03367550242550243]"
M00,1,2,KYOw02769,2,clean_test,161734,2,0.9756328292133998,False,"[3941, 157793]","[0.02436717078660022, 0.9756328292133998]"
M00,1,2,KYOw02769,4,clean_test,161734,4,0.6948940853500192,False,"[43099, 112388, 5524, 723]","[0.26648076471242904, 0.6948940853500192, 0.03415484684729247, 0.004470303090259315]"
M00,1,2,KYOw02769,6,clean_test,161734,6,0.40224071623777313,False,"[64363, 144, 65056, 1397, 26192, 4582]","[0.3979559029022964, 0.000890350822956212, 0.40224071623777313, 0.008637639581040473, 0.16194492190881324, 0.02833046854712058]"
M00,1,2,KYOw02769,8,clean_test,161734,8,0.6194430360963062,False,"[8981, 2824, 8940, 100185, 54, 26, 1124, 39600]","[0.05552944959006764, 0.017460768916863493, 0.05527594692519817, 0.6194430360963062, 0.00033388155860857954, 0.00016075778747820496, 0.006949682812519322, 0.2448464763129583]"
M00,1,2,KYOw02769,10,clean_test,161734,10,0.5992370188086611,False,"[96917, 8252, 4550, 2866, 902, 5, 6744, 50, 41425, 23]","[0.5992370188086611, 0.05102204854885182, 0.028132612808685866, 0.017720454573559054, 0.005577058627128495, 3.091495913042403e-05, 0.04169809687511593, 0.0003091495913042403, 0.2561304363955631, 0.00014220881199995055]"
M00,1,2,KYOw02769,12,clean_test,161734,12,0.5585838475521535,False,"[459, 90342, 1808, 7355, 429, 18, 12234, 4663, 43, 2356, 9, 42018]","[0.002837993248172926, 0.5585838475521535, 0.01117884922156133, 0.04547590488085375, 0.0026525034933903816, 0.0001112938528695265, 0.07564272200032152, 0.02883129088503345, 0.00026586864852164665, 0.014567128742255802, 5.564692643476325e-05, 0.2597969505484314]"
M00,1,2,KYOw02769,14,clean_test,161734,14,0.43429334586419677,False,"[2654, 1776, 36476, 733, 2413, 167, 534, 7, 24, 37, 15, 6447, 40211, 70240]","[0.016409660306429076, 0.010980993483126615, 0.22553080984826937, 0.004532133008520163, 0.014919559276342637, 0.0010325596349561627, 0.0033017176351292864, 4.3280942782593644e-05, 0.00014839180382603535, 0.0002287706975651378, 9.27448773912721e-05, 0.03986174830276874, 0.24862428431869613, 0.43429334586419677]"
M00,1,2,KYOw02774,2,clean_test,38927,2,0.9567909163305675,False,"[1682, 37245]","[0.043209083669432526, 0.9567909163305675]"
M00,1,2,KYOw02774,4,clean_test,38927,4,0.5478202789837388,False,"[14504, 21325, 2789, 309]","[0.3725948570401007, 0.5478202789837388, 0.07164692886685334, 0.007937935109307164]"
M00,1,2,KYOw02774,6,clean_test,38927,5,0.3620623217817967,False,"[14094, 0, 11158, 945, 10718, 2012]","[0.3620623217817967, 0.0, 0.2866390936881856, 0.024276209314871428, 0.2753358851182984, 0.05168649009684795]"
M00,1,2,KYOw02774,8,clean_test,38927,7,0.3105042772368793,False,"[5733, 636, 6318, 12087, 0, 4463, 824, 8866]","[0.1472756698435533, 0.01633827420556426, 0.1623037994194261, 0.3105042772368793, 0.0, 0.11465049965319701, 0.02116782695815244, 0.2277596526832276]"
M00,1,2,KYOw02774,10,clean_test,38927,9,0.24232537827215045,False,"[9433, 2101, 8345, 625, 689, 14, 4351, 0, 9305, 4064]","[0.24232537827215045, 0.0539728209212115, 0.21437562617206565, 0.01605569399131708, 0.01769979705602795, 0.0003596475454055026, 0.11177331928995299, 0.0, 0.2390371721427287, 0.10440054460914018]"
M00,1,2,KYOw02774,12,clean_test,38927,11,0.24371259023300024,False,"[348, 6198, 125, 2117, 317, 3940, 6229, 8472, 0, 1679, 15, 9487]","[0.00893981041436535, 0.15922110617309324, 0.003211138798263416, 0.054383846687389215, 0.008143447992396023, 0.10121509492126288, 0.16001746859506255, 0.21763814319110128, 0.0, 0.0431320163382742, 0.00038533665579160994, 0.24371259023300024]"
M00,1,2,KYOw02774,14,clean_test,38927,13,0.3040049323091941,False,"[6245, 76, 11834, 221, 1793, 72, 353, 6, 4027, 0, 78, 1916, 9277, 3029]","[0.16042849436124026, 0.001952372389344157, 0.3040049323091941, 0.005677293395329719, 0.04606057492229044, 0.0018496159477997278, 0.009068255966295888, 0.00015413466231664396, 0.10345004752485422, 0.0, 0.002003750610116372, 0.049220335499781644, 0.2383178770519177, 0.0778123153595191]"
M00,1,2,KYOw02775,2,clean_test,51705,2,0.8867227540856784,False,"[5857, 45848]","[0.11327724591432163, 0.8867227540856784]"
M00,1,2,KYOw02775,4,clean_test,51705,4,0.4619862682525868,False,"[11707, 23887, 15860, 251]","[0.22641910840344262, 0.4619862682525868, 0.3067401605260613, 0.004854462817909293]"
M00,1,2,KYOw02775,6,clean_test,51705,5,0.4441156561261,False,"[3292, 0, 22963, 2564, 7409, 15477]","[0.06366889082293782, 0.0, 0.4441156561261, 0.04958901460206943, 0.14329368533023887, 0.2993327531186539]"
M00,1,2,KYOw02775,8,clean_test,51705,7,0.4792573252103278,False,"[4623, 5604, 24780, 3803, 0, 3, 1928, 10964]","[0.08941108210037714, 0.10838410211778358, 0.4792573252103278, 0.07355188086258582, 0.0, 5.802146794313896e-05, 0.03728846339812397, 0.2120491248428585]"
M00,1,2,KYOw02775,10,clean_test,51705,9,0.4173677594043129,False,"[2933, 21580, 6933, 3217, 1500, 726, 4522, 0, 10289, 5]","[0.05672565515907552, 0.4173677594043129, 0.13408761241659414, 0.062218354124359346, 0.02901073397156948, 0.014041195242239629, 0.08745769267962479, 0.0, 0.19899429455565226, 9.670244657189827e-05]"
M00,1,2,KYOw02775,12,clean_test,51705,10,0.40518325113625375,False,"[435, 4166, 1634, 20950, 6108, 0, 1622, 6554, 0, 5055, 415, 4766]","[0.00841311285175515, 0.08057247848370563, 0.031602359539696354, 0.40518325113625375, 0.11813170873223093, 0.0, 0.0313702736679238, 0.12675756696644425, 0.0, 0.09776617348418914, 0.008026303065467557, 0.09217677207233343]"
M00,1,2,KYOw02775,14,clean_test,51705,12,0.379266995454985,False,"[6132, 804, 1000, 1568, 4686, 3735, 408, 94, 0, 0, 2122, 19610, 6596, 4950]","[0.11859588047577603, 0.015549753408761241, 0.019340489314379653, 0.030325887244947298, 0.09062953292718305, 0.072236727589208, 0.007890919640266898, 0.0018180059955516875, 0.0, 0.0, 0.04104051832511363, 0.379266995454985, 0.1275698675176482, 0.09573542210617929]"
M00,1,2,KYOw02776,2,clean_test,91475,2,0.7856791473080077,False,"[19605, 71870]","[0.21432085269199236, 0.7856791473080077]"
M00,1,2,KYOw02776,4,clean_test,91475,4,0.6781415687346269,False,"[762, 62033, 26678, 2002]","[0.008330144848319213, 0.6781415687346269, 0.2916425252801312, 0.021885761136922657]"
M00,1,2,KYOw02776,6,clean_test,91475,6,0.7357310740639519,False,"[67301, 27, 3910, 8590, 145, 11502]","[0.7357310740639519, 0.00029516261273572014, 0.04274391910358021, 0.09390543864443837, 0.0015851325498770156, 0.1257392730254168]"
M00,1,2,KYOw02776,8,clean_test,91475,7,0.6329816889860618,False,"[57902, 6002, 2259, 18321, 6, 0, 6524, 461]","[0.6329816889860618, 0.06561355561628861, 0.02469527193222192, 0.20028423066411588, 6.559169171904892e-05, 0.0, 0.07132003279584585, 0.005039628313746925]"
M00,1,2,KYOw02776,10,clean_test,91475,9,0.6273298715496037,False,"[19523, 2359, 1834, 3249, 4771, 1836, 57385, 5, 513, 0]","[0.21342443290516536, 0.02578846679420607, 0.020049193768789286, 0.03551790106586499, 0.05215632686526373, 0.02007105766602897, 0.6273298715496037, 5.465974309920743e-05, 0.005608089641978683, 0.0]"
M00,1,2,KYOw02776,12,clean_test,91475,11,0.6132823175731074,False,"[1887, 12660, 979, 2611, 44, 0, 56100, 1726, 5, 13270, 1688, 505]","[0.020628587045640887, 0.13839846952719323, 0.010702377698824815, 0.02854331784640612, 0.0004810057392730254, 0.0, 0.6132823175731074, 0.018868543317846407, 5.465974309920743e-05, 0.14506695818529652, 0.01845312927029243, 0.005520634053019951]"
M00,1,2,KYOw02776,14,clean_test,91475,13,0.6697021044001094,False,"[1302, 321, 192, 61261, 8696, 29, 1816, 513, 0, 5, 4875, 1457, 300, 10708]","[0.014233397103033616, 0.003509155506969117, 0.0020989341350095654, 0.6697021044001094, 0.09506422519814157, 0.0003170265099754031, 0.01985241869363214, 0.005608089641978683, 0.0, 5.465974309920743e-05, 0.053293249521727246, 0.015927849139109045, 0.003279584585952446, 0.11705930582126264]"
M00,1,2,KYOw16719,2,clean_test,81497,2,0.96723805784262,False,"[2670, 78827]","[0.03276194215738003, 0.96723805784262]"
M00,1,2,KYOw16719,4,clean_test,81497,4,0.9235677386897677,False,"[621, 75268, 5453, 155]","[0.007619912389413107, 0.9235677386897677, 0.06691043842104617, 0.0019019104997729979]"
M00,1,2,KYOw16719,6,clean_test,81497,6,0.8853700136201332,False,"[72155, 15, 5482, 957, 57, 2831]","[0.8853700136201332, 0.00018405585481674172, 0.06726627974035854, 0.011742763537308121, 0.0006994122483036185, 0.03473747499907972]"
M00,1,2,KYOw16719,8,clean_test,81497,7,0.5995067303090912,False,"[28147, 1342, 1930, 48858, 8, 0, 690, 522]","[0.34537467636845526, 0.016466863810937826, 0.0236818533197541, 0.5995067303090912, 9.816312256892891e-05, 0.0, 0.00846656932157012, 0.006405143747622612]"
M00,1,2,KYOw16719,10,clean_test,81497,9,0.6154950488975054,False,"[50161, 4586, 111, 1465, 525, 6, 24084, 8, 551, 0]","[0.6154950488975054, 0.0562720100126385, 0.0013620133256438888, 0.017976121820435106, 0.0064419549185859605, 7.36223419266967e-05, 0.2955200804937605, 9.816312256892891e-05, 0.006760985066934979, 0.0]"
M00,1,2,KYOw16719,12,clean_test,81497,11,0.516963814618943,False,"[134, 42131, 576, 4134, 26, 0, 30748, 100, 10, 3024, 10, 604]","[0.0016442323030295594, 0.516963814618943, 0.007067744824962882, 0.05072579358749402, 0.000319030148349019, 0.0, 0.3772899615936783, 0.0012270390321116114, 0.00012270390321116116, 0.03710566033105513, 0.00012270390321116116, 0.007411315753954133]"
M00,1,2,KYOw16719,14,clean_test,81497,13,0.5117611691227898,False,"[88, 608, 5471, 26069, 3095, 15, 189, 3, 0, 7, 23, 3750, 472, 41707]","[0.001079794348258218, 0.007460397315238598, 0.06713130544682626, 0.319876805281176, 0.037976858043854374, 0.00018405585481674172, 0.002319103770690946, 3.681117096334835e-05, 0.0, 8.58927322478128e-05, 0.00028221897738567065, 0.04601396370418543, 0.005791624231566806, 0.5117611691227898]"
M00,1,3,KYOw02707,2,clean_test,115078,2,0.977736839361129,False,"[2562, 112516]","[0.022263160638871026, 0.977736839361129]"
M00,1,3,KYOw02707,4,clean_test,115078,4,0.6763673334607831,False,"[3968, 33121, 154, 77835]","[0.034480960739672224, 0.28781348302890214, 0.0013382227706425207, 0.6763673334607831]"
M00,1,3,KYOw02707,6,clean_test,115078,6,0.5757051738820625,False,"[37443, 66251, 83, 1127, 1, 10173]","[0.325370618189402, 0.5757051738820625, 0.0007212499348268132, 0.009793357548792993, 8.68975825092546e-06, 0.0884009106866647]"
M00,1,3,KYOw02707,8,clean_test,115078,8,0.897417403847825,False,"[1332, 4679, 4884, 103273, 828, 58, 23, 1]","[0.011574757990232712, 0.040659378856080224, 0.042440779297519944, 0.897417403847825, 0.007195119831766281, 0.0005040059785536766, 0.00019986443977128556, 8.68975825092546e-06]"
M00,1,3,KYOw02707,10,clean_test,115078,9,0.5312570604285789,False,"[1865, 1771, 239, 11421, 804, 33, 0, 21, 61136, 37788]","[0.01620639913797598, 0.015389561862388988, 0.0020768522219711846, 0.09924572898381967, 0.0069865656337440695, 0.0002867620222805402, 0.0, 0.00018248492326943466, 0.5312570604285789, 0.32836858478597125]"
M00,1,3,KYOw02707,12,clean_test,115078,11,0.7807052607796451,False,"[545, 236, 9148, 6835, 27, 0, 192, 1215, 5370, 17, 1651, 89842]","[0.004735918246754375, 0.0020507829472184084, 0.07949390847946611, 0.05939449764507551, 0.0002346234727749874, 0.0, 0.0016684335841776882, 0.010558056274874434, 0.04666400180746972, 0.0001477258902657328, 0.014346790872277934, 0.7807052607796451]"
M00,1,3,KYOw02707,14,clean_test,115078,14,0.7265767566346304,False,"[1360, 1, 10617, 12211, 333, 25, 148, 10, 4435, 1754, 77, 492, 83613, 2]","[0.011818071221258625, 8.68975825092546e-06, 0.0922591633500756, 0.10611063800205078, 0.002893689497558178, 0.0002172439562731365, 0.001286084221136968, 8.68975825092546e-05, 0.03853907784285441, 0.015241835972123256, 0.0006691113853212604, 0.004275361059455326, 0.7265767566346304, 1.737951650185092e-05]"
M00,1,3,KYOw02720,2,clean_test,131174,2,0.9921935749462546,False,"[1024, 130150]","[0.007806425053745407, 0.9921935749462546]"
M00,1,3,KYOw02720,4,clean_test,131174,3,0.8682818241419794,False,"[1903, 15375, 0, 113896]","[0.014507448122341317, 0.11721072773567932, 0.0, 0.8682818241419794]"
M00,1,3,KYOw02720,6,clean_test,131174,5,0.8741290194703218,False,"[13322, 114663, 0, 725, 6, 2458]","[0.10155976031835577, 0.8741290194703218, 0.0, 0.005527009925747481, 4.5740771799289496e-05, 0.018738469513775596]"
M00,1,3,KYOw02720,8,clean_test,131174,7,0.6615716529190235,False,"[86781, 1503, 9106, 33271, 489, 0, 18, 6]","[0.6615716529190235, 0.011458063335722019, 0.06941924466738836, 0.2536402030890268, 0.0037278729016420936, 0.0, 0.0001372223153978685, 4.5740771799289496e-05]"
M00,1,3,KYOw02720,10,clean_test,131174,9,0.7704956774970649,False,"[15, 1607, 58, 5145, 18026, 0, 3, 10, 101069, 5241]","[0.00011435192949822373, 0.012250903380243035, 0.0004421607940597984, 0.03922271181789074, 0.13742052540899874, 0.0, 2.2870385899644748e-05, 7.623461966548249e-05, 0.7704956774970649, 0.03995456416667937]"
M00,1,3,KYOw02720,12,clean_test,131174,11,0.6937426624178572,False,"[9002, 53, 494, 91001, 0, 3, 2156, 11, 13971, 8, 1571, 12904]","[0.06862640462286734, 0.0004040434842270572, 0.003765990211474835, 0.6937426624178572, 0.0, 2.2870385899644748e-05, 0.016436183999878024, 8.385808163203073e-05, 0.10650738713464558, 6.098769573238599e-05, 0.011976458749447298, 0.0983731532163386]"
M00,1,3,KYOw02720,14,clean_test,131174,12,0.6925381554271426,False,"[11, 0, 90843, 631, 102, 0, 66, 5, 14020, 1916, 1798, 9532, 12247, 3]","[8.385808163203073e-05, 0.0, 0.6925381554271426, 0.004810404500891945, 0.0007775931205879214, 0.0, 0.0005031484897921844, 3.8117309832741245e-05, 0.10688093677100645, 0.014606553127906445, 0.013706984615853752, 0.07266683946513791, 0.09336453870431641, 2.2870385899644748e-05]"
M00,1,3,KYOw02751,2,clean_test,71469,2,0.9137947921476445,False,"[6161, 65308]","[0.08620520785235557, 0.9137947921476445]"
M00,1,3,KYOw02751,4,clean_test,71469,4,0.8889168730498538,False,"[7130, 47, 762, 63530]","[0.09976353383984665, 0.0006576277826750059, 0.010661965327624565, 0.8889168730498538]"
M00,1,3,KYOw02751,6,clean_test,71469,6,0.8703913584910941,False,"[31, 62206, 1388, 972, 3, 6869]","[0.000433754494955855, 0.8703913584910941, 0.019421007709636347, 0.01360030222893842, 4.1976241447340805e-05, 0.096111600833928]"
M00,1,3,KYOw02751,8,clean_test,71469,6,0.8661657501853951,False,"[61904, 6530, 14, 1493, 562, 966, 0, 0]","[0.8661657501853951, 0.09136828555037849, 0.00019588912675425708, 0.020890176160293275, 0.007863549231135178, 0.01351634974604374, 0.0, 0.0]"
M00,1,3,KYOw02751,10,clean_test,71469,8,0.6603982146105304,False,"[3392, 3008, 144, 3, 47198, 737, 0, 0, 16138, 849]","[0.047461136996460006, 0.04208817809120038, 0.0020148595894723584, 4.1976241447340805e-05, 0.6603982146105304, 0.01031216331556339, 0.0, 0.0, 0.22580419482572864, 0.011879276329597448]"
M00,1,3,KYOw02751,12,clean_test,71469,9,0.43961717667800027,False,"[31419, 140, 1204, 28018, 494, 0, 0, 3855, 3911, 0, 2282, 146]","[0.43961717667800027, 0.001958891267542571, 0.01684646490086611, 0.39203011095719825, 0.006912087758328786, 0.0, 0.0, 0.053939470259832936, 0.05472302676684996, 0.0, 0.03192992766094391, 0.0020428437504372526]"
M00,1,3,KYOw02751,14,clean_test,71469,10,0.47262449453609257,False,"[3884, 0, 24803, 1068, 181, 515, 1, 0, 4132, 3004, 0, 33778, 103, 0]","[0.054345240593823896, 0.0, 0.3470455722061313, 0.014943541955253327, 0.0025325665673228952, 0.0072059214484601715, 1.3992080482446936e-05, 0.0, 0.05781527655347073, 0.04203220976927059, 0.0, 0.47262449453609257, 0.0014411842896920343, 0.0]"
M00,1,3,KYOw02752,2,clean_test,117193,2,0.97158533359501,False,"[3330, 113863]","[0.02841466640499006, 0.97158533359501]"
M00,1,3,KYOw02752,4,clean_test,117193,4,0.8648468765199286,False,"[6397, 9414, 28, 101354]","[0.05458517146928571, 0.0803290298908638, 0.00023892211992183833, 0.8648468765199286]"
M00,1,3,KYOw02752,6,clean_test,117193,6,0.7715307228247421,False,"[9676, 90418, 1, 1232, 80, 15786]","[0.08256465829870385, 0.7715307228247421, 8.53293285435137e-06, 0.010512573276560886, 0.0006826346283481095, 0.13470087803879072]"
M00,1,3,KYOw02752,8,clean_test,117193,8,0.49764064406577185,False,"[45023, 8419, 4490, 58320, 874, 2, 6, 59]","[0.3841782359014617, 0.07183876170078418, 0.03831286851603765, 0.49764064406577185, 0.007457783314703097, 1.706586570870274e-05, 5.1197597126108214e-05, 0.0005034430384067308]"
M00,1,3,KYOw02752,10,clean_test,117193,9,0.3974896111542498,False,"[1382, 2948, 263, 5498, 16475, 0, 83, 6, 46583, 43955]","[0.011792513204713593, 0.025155086054627837, 0.00224416134069441, 0.04691406483322383, 0.1405800687754388, 0.0, 0.0007082334269111636, 5.1197597126108214e-05, 0.3974896111542498, 0.37506506361301445]"
M00,1,3,KYOw02752,12,clean_test,117193,11,0.38758287611034786,False,"[8315, 257, 9283, 32122, 0, 52, 1326, 548, 45422, 2, 2811, 17055]","[0.07095133668393164, 0.002192963743568302, 0.07921121568694375, 0.27409486914747466, 0.0, 0.0004437125084262712, 0.011314668964869915, 0.00467604720418455, 0.38758287611034786, 1.706586570870274e-05, 0.023986074253581697, 0.1455291698309626]"
M00,1,3,KYOw02752,14,clean_test,117193,11,0.3674366216412243,False,"[585, 0, 33289, 11706, 366, 0, 143, 0, 43061, 3410, 1077, 8496, 15045, 15]","[0.004991765719795551, 0.0, 0.28405280178850273, 0.09988651199303712, 0.003123053424692601, 0.0, 0.0012202093981722457, 0.0, 0.3674366216412243, 0.029097301033338168, 0.009189968684136424, 0.07249579753056923, 0.12837797479371635, 0.00012799399281527053]"
