condition,pc1,pc2,pixels
B0,-0.8872700276272751,0.07937045524027253,2
B0,-0.8634495129132775,-0.2124308494225956,1
B0,-0.8634495129132775,-0.1707449487564715,6
B0,-0.8634495129132775,-0.12905904809034752,6
B0,-0.8634495129132775,-0.08737314742422353,3
B0,-0.8634495129132775,-0.04568724675809954,4
B0,-0.8634495129132775,-0.004001346091975555,2
B0,-0.8634495129132775,0.03768455457414854,2
B0,-0.8634495129132775,0.07937045524027253,1
B0,-0.8634495129132775,0.12105635590639652,1
B0,-0.8396289981992799,-0.1707449487564715,1
B0,-0.8396289981992799,-0.12905904809034752,2
B0,-0.8396289981992799,-0.08737314742422353,4
B0,-0.8396289981992799,-0.04568724675809954,8
B0,-0.8396289981992799,-0.004001346091975555,2
B0,-0.8396289981992799,0.07937045524027253,3
B0,-0.8158084834852823,-0.12905904809034752,5
B0,-0.8158084834852823,-0.08737314742422353,7
B0,-0.8158084834852823,-0.04568724675809954,9
B0,-0.8158084834852823,-0.004001346091975555,2
B0,-0.8158084834852823,0.03768455457414854,2
B0,-0.8158084834852823,0.07937045524027253,2
B0,-0.7919879687712847,-0.2124308494225956,1
B0,-0.7919879687712847,-0.1707449487564715,7
B0,-0.7919879687712847,-0.12905904809034752,10
B0,-0.7919879687712847,-0.08737314742422353,13
B0,-0.7919879687712847,-0.04568724675809954,7
B0,-0.7919879687712847,-0.004001346091975555,6
B0,-0.7919879687712847,0.03768455457414854,5
B0,-0.7919879687712847,0.07937045524027253,1
B0,-0.7919879687712847,0.12105635590639652,1
B0,-0.7681674540572871,-0.2124308494225956,1
B0,-0.7681674540572871,-0.1707449487564715,6
B0,-0.7681674540572871,-0.12905904809034752,9
B0,-0.7681674540572871,-0.08737314742422353,7
B0,-0.7681674540572871,-0.04568724675809954,15
B0,-0.7681674540572871,-0.004001346091975555,2
B0,-0.7681674540572871,0.03768455457414854,5
B0,-0.7681674540572871,0.12105635590639652,1
B0,-0.7681674540572871,0.2044281572386446,1
B0,-0.7443469393432895,-0.2541167500887196,1
B0,-0.7443469393432895,-0.2124308494225956,2
B0,-0.7443469393432895,-0.1707449487564715,4
B0,-0.7443469393432895,-0.12905904809034752,12
B0,-0.7443469393432895,-0.08737314742422353,8
B0,-0.7443469393432895,-0.04568724675809954,20
B0,-0.7443469393432895,-0.004001346091975555,11
B0,-0.7443469393432895,0.03768455457414854,1
B0,-0.7443469393432895,0.07937045524027253,4
B0,-0.7443469393432895,0.12105635590639652,2
B0,-0.720526424629292,-0.1707449487564715,6
B0,-0.720526424629292,-0.12905904809034752,10
B0,-0.720526424629292,-0.08737314742422353,10
B0,-0.720526424629292,-0.04568724675809954,17
B0,-0.720526424629292,-0.004001346091975555,9
B0,-0.720526424629292,0.03768455457414854,7
B0,-0.720526424629292,0.07937045524027253,3
B0,-0.720526424629292,0.12105635590639652,1
B0,-0.720526424629292,0.1627422565725205,1
B0,-0.6967059099152944,-0.2124308494225956,2
B0,-0.6967059099152944,-0.1707449487564715,5
B0,-0.6967059099152944,-0.12905904809034752,19
B0,-0.6967059099152944,-0.08737314742422353,8
B0,-0.6967059099152944,-0.04568724675809954,18
B0,-0.6967059099152944,-0.004001346091975555,12
B0,-0.6967059099152944,0.03768455457414854,10
B0,-0.6967059099152944,0.07937045524027253,6
B0,-0.6967059099152944,0.12105635590639652,1
B0,-0.6728853952012968,-0.2541167500887196,1
B0,-0.6728853952012968,-0.1707449487564715,3
B0,-0.6728853952012968,-0.12905904809034752,17
B0,-0.6728853952012968,-0.08737314742422353,20
B0,-0.6728853952012968,-0.04568724675809954,24
B0,-0.6728853952012968,-0.004001346091975555,10
B0,-0.6728853952012968,0.03768455457414854,10
B0,-0.6728853952012968,0.07937045524027253,9
B0,-0.6728853952012968,0.12105635590639652,5
B0,-0.6728853952012968,0.1627422565725205,1
B0,-0.6728853952012968,0.2044281572386446,1
B0,-0.6490648804872992,-0.1707449487564715,4
B0,-0.6490648804872992,-0.12905904809034752,17
B0,-0.6490648804872992,-0.08737314742422353,16
B0,-0.6490648804872992,-0.04568724675809954,20
B0,-0.6490648804872992,-0.004001346091975555,19
B0,-0.6490648804872992,0.03768455457414854,13
B0,-0.6490648804872992,0.07937045524027253,17
B0,-0.6490648804872992,0.12105635590639652,9
B0,-0.6490648804872992,0.1627422565725205,3
B0,-0.6252443657733016,-0.2541167500887196,3
B0,-0.6252443657733016,-0.2124308494225956,2
B0,-0.6252443657733016,-0.1707449487564715,6
B0,-0.6252443657733016,-0.12905904809034752,17
B0,-0.6252443657733016,-0.08737314742422353,24
B0,-0.6252443657733016,-0.04568724675809954,20
B0,-0.6252443657733016,-0.004001346091975555,20
B0,-0.6252443657733016,0.03768455457414854,10
B0,-0.6252443657733016,0.07937045524027253,15
B0,-0.6252443657733016,0.12105635590639652,17
B0,-0.6252443657733016,0.1627422565725205,1
B0,-0.601423851059304,-0.33748855142096756,1
B0,-0.601423851059304,-0.2541167500887196,1
B0,-0.601423851059304,-0.2124308494225956,4
B0,-0.601423851059304,-0.1707449487564715,5
B0,-0.601423851059304,-0.12905904809034752,7
B0,-0.601423851059304,-0.08737314742422353,31
B0,-0.601423851059304,-0.04568724675809954,23
B0,-0.601423851059304,-0.004001346091975555,35
B0,-0.601423851059304,0.03768455457414854,16
B0,-0.601423851059304,0.07937045524027253,23
B0,-0.601423851059304,0.12105635590639652,13
B0,-0.601423851059304,0.1627422565725205,5
B0,-0.5776033363453063,-0.2541167500887196,1
B0,-0.5776033363453063,-0.2124308494225956,1
B0,-0.5776033363453063,-0.1707449487564715,8
B0,-0.5776033363453063,-0.12905904809034752,15
B0,-0.5776033363453063,-0.08737314742422353,20
B0,-0.5776033363453063,-0.04568724675809954,29
B0,-0.5776033363453063,-0.004001346091975555,34
B0,-0.5776033363453063,0.03768455457414854,18
B0,-0.5776033363453063,0.07937045524027253,31
B0,-0.5776033363453063,0.12105635590639652,33
B0,-0.5776033363453063,0.1627422565725205,20
B0,-0.5537828216313087,-0.2124308494225956,1
B0,-0.5537828216313087,-0.1707449487564715,11
B0,-0.5537828216313087,-0.12905904809034752,8
B0,-0.5537828216313087,-0.08737314742422353,20
B0,-0.5537828216313087,-0.04568724675809954,19
B0,-0.5537828216313087,-0.004001346091975555,41
B0,-0.5537828216313087,0.03768455457414854,21
B0,-0.5537828216313087,0.07937045524027253,50
B0,-0.5537828216313087,0.12105635590639652,52
B0,-0.5537828216313087,0.1627422565725205,20
B0,-0.5537828216313087,0.2044281572386446,3
B0,-0.529962306917311,-0.2541167500887196,1
B0,-0.529962306917311,-0.2124308494225956,3
B0,-0.529962306917311,-0.1707449487564715,5
B0,-0.529962306917311,-0.12905904809034752,18
B0,-0.529962306917311,-0.08737314742422353,32
B0,-0.529962306917311,-0.04568724675809954,38
B0,-0.529962306917311,-0.004001346091975555,32
B0,-0.529962306917311,0.03768455457414854,28
B0,-0.529962306917311,0.07937045524027253,44
B0,-0.529962306917311,0.12105635590639652,70
B0,-0.529962306917311,0.1627422565725205,44
B0,-0.529962306917311,0.2044281572386446,3
B0,-0.5061417922033135,-0.2124308494225956,3
B0,-0.5061417922033135,-0.1707449487564715,11
B0,-0.5061417922033135,-0.12905904809034752,11
B0,-0.5061417922033135,-0.08737314742422353,28
B0,-0.5061417922033135,-0.04568724675809954,33
B0,-0.5061417922033135,-0.004001346091975555,34
B0,-0.5061417922033135,0.03768455457414854,31
B0,-0.5061417922033135,0.07937045524027253,55
B0,-0.5061417922033135,0.12105635590639652,93
B0,-0.5061417922033135,0.1627422565725205,64
B0,-0.5061417922033135,0.2044281572386446,7
B0,-0.48232127748931586,-0.2124308494225956,2
B0,-0.48232127748931586,-0.1707449487564715,7
B0,-0.48232127748931586,-0.12905904809034752,16
B0,-0.48232127748931586,-0.08737314742422353,42
B0,-0.48232127748931586,-0.04568724675809954,49
B0,-0.48232127748931586,-0.004001346091975555,46
B0,-0.48232127748931586,0.03768455457414854,51
B0,-0.48232127748931586,0.07937045524027253,62
B0,-0.48232127748931586,0.12105635590639652,123
B0,-0.48232127748931586,0.1627422565725205,125
B0,-0.48232127748931586,0.2044281572386446,9
B0,-0.48232127748931586,0.24611405790476848,1
B0,-0.45850076277531826,-0.2124308494225956,6
B0,-0.45850076277531826,-0.1707449487564715,15
B0,-0.45850076277531826,-0.12905904809034752,13
B0,-0.45850076277531826,-0.08737314742422353,56
B0,-0.45850076277531826,-0.04568724675809954,44
B0,-0.45850076277531826,-0.004001346091975555,43
B0,-0.45850076277531826,0.03768455457414854,53
B0,-0.45850076277531826,0.07937045524027253,68
B0,-0.45850076277531826,0.12105635590639652,128
B0,-0.45850076277531826,0.1627422565725205,162
B0,-0.45850076277531826,0.2044281572386446,9
B0,-0.43468024806132066,-0.2124308494225956,1
B0,-0.43468024806132066,-0.1707449487564715,9
B0,-0.43468024806132066,-0.12905904809034752,17
B0,-0.43468024806132066,-0.08737314742422353,55
B0,-0.43468024806132066,-0.04568724675809954,65
B0,-0.43468024806132066,-0.004001346091975555,56
B0,-0.43468024806132066,0.03768455457414854,65
B0,-0.43468024806132066,0.07937045524027253,91
B0,-0.43468024806132066,0.12105635590639652,117
B0,-0.43468024806132066,0.1627422565725205,159
B0,-0.43468024806132066,0.2044281572386446,8
B0,-0.41085973334732306,-0.1707449487564715,5
B0,-0.41085973334732306,-0.12905904809034752,26
B0,-0.41085973334732306,-0.08737314742422353,48
B0,-0.41085973334732306,-0.04568724675809954,88
B0,-0.41085973334732306,-0.004001346091975555,62
B0,-0.41085973334732306,0.03768455457414854,81
B0,-0.41085973334732306,0.07937045524027253,63
B0,-0.41085973334732306,0.12105635590639652,125
B0,-0.41085973334732306,0.1627422565725205,149
B0,-0.41085973334732306,0.2044281572386446,17
B0,-0.41085973334732306,0.24611405790476848,1
B0,-0.38703921863332547,-0.2124308494225956,1
B0,-0.38703921863332547,-0.1707449487564715,10
B0,-0.38703921863332547,-0.12905904809034752,46
B0,-0.38703921863332547,-0.08737314742422353,61
B0,-0.38703921863332547,-0.04568724675809954,93
B0,-0.38703921863332547,-0.004001346091975555,77
B0,-0.38703921863332547,0.03768455457414854,110
B0,-0.38703921863332547,0.07937045524027253,89
B0,-0.38703921863332547,0.12105635590639652,148
B0,-0.38703921863332547,0.1627422565725205,167
B0,-0.38703921863332547,0.2044281572386446,13
B0,-0.38703921863332547,0.24611405790476848,1
B0,-0.36321870391932787,-0.2124308494225956,1
B0,-0.36321870391932787,-0.1707449487564715,6
B0,-0.36321870391932787,-0.12905904809034752,44
B0,-0.36321870391932787,-0.08737314742422353,85
B0,-0.36321870391932787,-0.04568724675809954,107
B0,-0.36321870391932787,-0.004001346091975555,127
B0,-0.36321870391932787,0.03768455457414854,125
B0,-0.36321870391932787,0.07937045524027253,104
B0,-0.36321870391932787,0.12105635590639652,166
B0,-0.36321870391932787,0.1627422565725205,168
B0,-0.36321870391932787,0.2044281572386446,19
B0,-0.33939818920533027,-0.2124308494225956,1
B0,-0.33939818920533027,-0.1707449487564715,2
B0,-0.33939818920533027,-0.12905904809034752,43
B0,-0.33939818920533027,-0.08737314742422353,112
B0,-0.33939818920533027,-0.04568724675809954,100
B0,-0.33939818920533027,-0.004001346091975555,167
B0,-0.33939818920533027,0.03768455457414854,168
B0,-0.33939818920533027,0.07937045524027253,104
B0,-0.33939818920533027,0.12105635590639652,174
B0,-0.33939818920533027,0.1627422565725205,141
B0,-0.33939818920533027,0.2044281572386446,11
B0,-0.31557767449133267,-0.2124308494225956,1
B0,-0.31557767449133267,-0.1707449487564715,8
B0,-0.31557767449133267,-0.12905904809034752,49
B0,-0.31557767449133267,-0.08737314742422353,106
B0,-0.31557767449133267,-0.04568724675809954,130
B0,-0.31557767449133267,-0.004001346091975555,201
B0,-0.31557767449133267,0.03768455457414854,215
B0,-0.31557767449133267,0.07937045524027253,103
B0,-0.31557767449133267,0.12105635590639652,227
B0,-0.31557767449133267,0.1627422565725205,113
B0,-0.31557767449133267,0.2044281572386446,6
B0,-0.2917571597773351,-0.1707449487564715,5
B0,-0.2917571597773351,-0.12905904809034752,49
B0,-0.2917571597773351,-0.08737314742422353,145
B0,-0.2917571597773351,-0.04568724675809954,150
B0,-0.2917571597773351,-0.004001346091975555,259
B0,-0.2917571597773351,0.03768455457414854,228
B0,-0.2917571597773351,0.07937045524027253,144
B0,-0.2917571597773351,0.12105635590639652,208
B0,-0.2917571597773351,0.1627422565725205,93
B0,-0.2917571597773351,0.2044281572386446,4
B0,-0.2679366450633375,-0.1707449487564715,3
B0,-0.2679366450633375,-0.12905904809034752,45
B0,-0.2679366450633375,-0.08737314742422353,168
B0,-0.2679366450633375,-0.04568724675809954,191
B0,-0.2679366450633375,-0.004001346091975555,319
B0,-0.2679366450633375,0.03768455457414854,280
B0,-0.2679366450633375,0.07937045524027253,183
B0,-0.2679366450633375,0.12105635590639652,163
B0,-0.2679366450633375,0.1627422565725205,71
B0,-0.2679366450633375,0.2044281572386446,5
B0,-0.24411613034933988,-0.2124308494225956,1
B0,-0.24411613034933988,-0.12905904809034752,38
B0,-0.24411613034933988,-0.08737314742422353,176
B0,-0.24411613034933988,-0.04568724675809954,244
B0,-0.24411613034933988,-0.004001346091975555,377
B0,-0.24411613034933988,0.03768455457414854,346
B0,-0.24411613034933988,0.07937045524027253,157
B0,-0.24411613034933988,0.12105635590639652,105
B0,-0.24411613034933988,0.1627422565725205,44
B0,-0.24411613034933988,0.2044281572386446,4
B0,-0.22029561563534228,-0.2124308494225956,1
B0,-0.22029561563534228,-0.1707449487564715,3
B0,-0.22029561563534228,-0.12905904809034752,27
B0,-0.22029561563534228,-0.08737314742422353,183
B0,-0.22029561563534228,-0.04568724675809954,303
B0,-0.22029561563534228,-0.004001346091975555,475
B0,-0.22029561563534228,0.03768455457414854,423
B0,-0.22029561563534228,0.07937045524027253,178
B0,-0.22029561563534228,0.12105635590639652,81
B0,-0.22029561563534228,0.1627422565725205,41
B0,-0.22029561563534228,0.2044281572386446,3
B0,-0.22029561563534228,0.24611405790476848,1
B0,-0.19647510092134457,-0.1707449487564715,2
B0,-0.19647510092134457,-0.12905904809034752,17
B0,-0.19647510092134457,-0.08737314742422353,199
B0,-0.19647510092134457,-0.04568724675809954,435
B0,-0.19647510092134457,-0.004001346091975555,545
B0,-0.19647510092134457,0.03768455457414854,538
B0,-0.19647510092134457,0.07937045524027253,197
B0,-0.19647510092134457,0.12105635590639652,56
B0,-0.19647510092134457,0.1627422565725205,27
B0,-0.19647510092134457,0.2044281572386446,6
B0,-0.19647510092134457,0.2877999585708926,1
B0,-0.17265458620734697,-0.1707449487564715,1
B0,-0.17265458620734697,-0.12905904809034752,12
B0,-0.17265458620734697,-0.08737314742422353,219
B0,-0.17265458620734697,-0.04568724675809954,561
B0,-0.17265458620734697,-0.004001346091975555,634
B0,-0.17265458620734697,0.03768455457414854,646
B0,-0.17265458620734697,0.07937045524027253,192
B0,-0.17265458620734697,0.12105635590639652,73
B0,-0.17265458620734697,0.1627422565725205,44
B0,-0.17265458620734697,0.2044281572386446,2
B0,-0.17265458620734697,0.24611405790476848,1
B0,-0.14883407149334937,-0.1707449487564715,3
B0,-0.14883407149334937,-0.12905904809034752,19
B0,-0.14883407149334937,-0.08737314742422353,230
B0,-0.14883407149334937,-0.04568724675809954,634
B0,-0.14883407149334937,-0.004001346091975555,684
B0,-0.14883407149334937,0.03768455457414854,806
B0,-0.14883407149334937,0.07937045524027253,222
B0,-0.14883407149334937,0.12105635590639652,75
B0,-0.14883407149334937,0.1627422565725205,26
B0,-0.14883407149334937,0.2044281572386446,4
B0,-0.12501355677935178,-0.1707449487564715,1
B0,-0.12501355677935178,-0.12905904809034752,5
B0,-0.12501355677935178,-0.08737314742422353,345
B0,-0.12501355677935178,-0.04568724675809954,760
B0,-0.12501355677935178,-0.004001346091975555,987
B0,-0.12501355677935178,0.03768455457414854,878
B0,-0.12501355677935178,0.07937045524027253,249
B0,-0.12501355677935178,0.12105635590639652,100
B0,-0.12501355677935178,0.1627422565725205,35
B0,-0.12501355677935178,0.2044281572386446,2
B0,-0.10119304206535418,-0.12905904809034752,8
B0,-0.10119304206535418,-0.08737314742422353,573
B0,-0.10119304206535418,-0.04568724675809954,1256
B0,-0.10119304206535418,-0.004001346091975555,1485
B0,-0.10119304206535418,0.03768455457414854,886
B0,-0.10119304206535418,0.07937045524027253,229
B0,-0.10119304206535418,0.12105635590639652,111
B0,-0.10119304206535418,0.1627422565725205,23
B0,-0.10119304206535418,0.2044281572386446,3
B0,-0.07737252735135658,-0.12905904809034752,8
B0,-0.07737252735135658,-0.08737314742422353,498
B0,-0.07737252735135658,-0.04568724675809954,2037
B0,-0.07737252735135658,-0.004001346091975555,2155
B0,-0.07737252735135658,0.03768455457414854,1001
B0,-0.07737252735135658,0.07937045524027253,182
B0,-0.07737252735135658,0.12105635590639652,93
B0,-0.07737252735135658,0.1627422565725205,25
B0,-0.07737252735135658,0.2044281572386446,2
B0,-0.05355201263735898,-0.12905904809034752,2
B0,-0.05355201263735898,-0.08737314742422353,220
B0,-0.05355201263735898,-0.04568724675809954,3083
B0,-0.05355201263735898,-0.004001346091975555,3672
B0,-0.05355201263735898,0.03768455457414854,1114
B0,-0.05355201263735898,0.07937045524027253,180
B0,-0.05355201263735898,0.12105635590639652,74
B0,-0.05355201263735898,0.1627422565725205,37
B0,-0.029731497923361383,-0.2541167500887196,1
B0,-0.029731497923361383,-0.12905904809034752,5
B0,-0.029731497923361383,-0.08737314742422353,142
B0,-0.029731497923361383,-0.04568724675809954,4685
B0,-0.029731497923361383,-0.004001346091975555,6518
B0,-0.029731497923361383,0.03768455457414854,1480
B0,-0.029731497923361383,0.07937045524027253,222
B0,-0.029731497923361383,0.12105635590639652,78
B0,-0.029731497923361383,0.1627422565725205,30
B0,-0.029731497923361383,0.2044281572386446,2
B0,-0.005910983209363785,-0.08737314742422353,23
B0,-0.005910983209363785,-0.04568724675809954,7838
B0,-0.005910983209363785,-0.004001346091975555,10149
B0,-0.005910983209363785,0.03768455457414854,1557
B0,-0.005910983209363785,0.07937045524027253,211
B0,-0.005910983209363785,0.12105635590639652,97
B0,-0.005910983209363785,0.1627422565725205,22
B0,-0.005910983209363785,0.2044281572386446,1
B0,0.017909531504633813,-0.08737314742422353,19
B0,0.017909531504633813,-0.04568724675809954,8196
B0,0.017909531504633813,-0.004001346091975555,15832
B0,0.017909531504633813,0.03768455457414854,1737
B0,0.017909531504633813,0.07937045524027253,243
B0,0.017909531504633813,0.12105635590639652,79
B0,0.017909531504633813,0.1627422565725205,19
B0,0.017909531504633813,0.2044281572386446,2
B0,0.04173004621863141,-0.08737314742422353,14
B0,0.04173004621863141,-0.04568724675809954,3911
B0,0.04173004621863141,-0.004001346091975555,22374
B0,0.04173004621863141,0.03768455457414854,2334
B0,0.04173004621863141,0.07937045524027253,306
B0,0.04173004621863141,0.12105635590639652,64
B0,0.04173004621863141,0.1627422565725205,10
B0,0.06555056093262901,-0.08737314742422353,5
