condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
B1,B1-M00,1,reflectance,913.1,-0.004945715917510696,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2272.825529411765,-1.2101736399442101e-05,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2278.286274509804,-1.0463910359391262e-05,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2283.7470196078434,-9.326221518515945e-06,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2289.2077647058827,-8.932260424389309e-06,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2294.668509803922,-8.932260424389744e-06,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2300.1292549019613,-8.932260424389744e-06,difference of equal-sample representative means; not paired
B1,B1-M00,5,second_derivative,2305.59,-8.932260424389744e-06,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,913.1,0.011899829461879285,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,918.5607450980392,0.016441617167199496,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,924.0214901960785,0.021436720898840966,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,929.4822352941177,0.023438964735257528,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,934.9429803921569,0.024491419895672384,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,940.4037254901962,0.02541072480510287,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,945.8644705882353,0.02519904695164943,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,951.3252156862745,0.024647338659876006,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,956.7859607843137,0.02378268727368249,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,962.246705882353,0.022834419952507568,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,967.7074509803922,0.021720646698567436,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,973.1681960784314,0.02053114386467103,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,978.6289411764706,0.01943794365847673,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,984.0896862745099,0.018564874451741487,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,989.550431372549,0.017893123925462162,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,995.0111764705882,0.017413377946365105,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1000.4719215686275,0.017041953330793502,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1005.9326666666667,0.01679856136913993,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1011.3934117647059,0.01665654018599927,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1016.8541568627452,0.016561791833966,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1022.3149019607844,0.016503204111715464,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1027.7756470588236,0.016527904967039597,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1033.2363921568628,0.016613967011254394,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1038.697137254902,0.016525801902415704,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1044.1578823529412,0.016484645126136788,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1049.6186274509805,0.016462869841878947,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1055.0793725490196,0.01640558935514358,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1060.5401176470589,0.016314037351919053,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1066.0008627450982,0.01623109870159034,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1071.4616078431372,0.01612878581393029,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1076.9223529411765,0.016131742447455744,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1082.3830980392158,0.016102335140823043,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1087.843843137255,0.01610153748709009,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1093.3045882352942,0.01606457945652562,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1098.7653333333333,0.015946104584640852,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1104.2260784313726,0.01572089254373743,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1109.6868235294119,0.015313780961611956,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1115.1475686274512,0.014557488192148083,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1120.6083137254902,0.013359955526530687,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1126.0690588235295,0.011887850908752995,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1131.5298039215686,0.010184125242186481,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1136.990549019608,0.008456600216667609,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1142.4512941176472,0.006947585695529446,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1147.9120392156863,0.0057572849745530785,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1153.3727843137256,0.00481624726222174,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1158.8335294117649,0.003973140499412331,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1164.294274509804,0.003120773369313934,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1169.7550196078432,0.0023065105994690693,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1175.2157647058825,0.0015008714659545674,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1180.6765098039216,0.0007072474686685704,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1186.137254901961,4.741510586270259e-06,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1191.598,-0.000527055763296147,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1197.0587450980393,-0.0006983949479001383,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1202.5194901960786,-0.000676244822562122,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1207.9802352941178,-0.0005394852072964085,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1213.440980392157,-0.0004418344599913526,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1218.9017254901962,-0.00026953840039256605,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1224.3624705882353,0.0001029091524009651,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1229.8232156862746,0.0003666883228720108,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1235.2839607843139,0.0004517797958757397,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1240.7447058823532,0.0008774372192149604,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1246.2054509803922,0.0011721475434923745,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1251.6661960784315,0.0013619965903395315,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1257.1269411764706,0.0014656615415261642,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1262.58768627451,0.0015108019392848782,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1268.0484313725492,0.0015806230955955902,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1273.5091764705883,0.0016590537664187277,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1278.9699215686276,0.001752827740624685,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1284.4306666666666,0.0019593742376685652,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1289.891411764706,0.0022133184138927176,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1295.3521568627452,0.002499354439792989,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1300.8129019607845,0.0026110824581349057,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1306.2736470588236,0.002338070691099925,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1311.734392156863,0.0020620424064000664,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1317.195137254902,0.001760142920141039,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1322.6558823529413,0.0014095971573738764,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1328.1166274509806,0.0009390009495309215,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1333.5773725490199,0.00040711545403815386,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1339.038117647059,-0.0001715776101891553,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1344.4988627450982,-0.0008216128856862737,difference of equal-sample representative means; not paired
B1,B1-M00,6,reflectance,1349.9596078431373,-0.0015279466953388443,difference of equal-sample representative means; not paired
