condition,contrast,cluster,kind,wavelength_nm,difference,aggregation
M11,M11-M00,1,snv,995.0111764705882,-0.0026095841329496494,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1000.4719215686275,-0.0019467959744141616,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1005.9326666666667,-0.0020819794077113762,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1011.3934117647059,-0.0019255775006057352,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1016.8541568627452,-0.0018066774909442085,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1022.3149019607844,-0.001947468978088951,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1027.7756470588236,-0.001531713237491017,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1033.2363921568628,-0.001404812051674753,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1038.697137254902,-0.00136905319053926,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1044.1578823529412,-0.001541894258979104,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1049.6186274509805,-0.0015490275804908027,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1055.0793725490196,-0.0013920033603584958,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1060.5401176470589,-0.001322565657710495,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1066.0008627450982,-0.001493372145762839,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1071.4616078431372,-0.0014824033341431786,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1076.9223529411765,-0.0014923577022314394,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1082.3830980392158,-0.001692205802696023,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1087.843843137255,-0.0016641298195352316,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1093.3045882352942,-0.0016578795686592596,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1098.7653333333333,-0.0017322264420962519,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1104.2260784313726,-0.0017158527077199004,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1109.6868235294119,-0.0016045278903136229,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1115.1475686274512,-0.0018593974266483126,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1120.6083137254902,-0.0018694042339764128,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1126.0690588235295,-0.0014803956552107422,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1131.5298039215686,-0.001235906781959839,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1136.990549019608,-0.001176261868587325,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1142.4512941176472,-0.0010892882822999272,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1147.9120392156863,-0.0009394443869372715,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1153.3727843137256,-0.000729680751593742,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1158.8335294117649,-0.0006668243637439897,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1164.294274509804,-0.0005876252963907813,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1169.7550196078432,-0.00023830828031501383,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1175.2157647058825,0.00013955481032668082,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1180.6765098039216,0.0004272229870139199,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1186.137254901961,0.0008112946447735858,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1191.598,0.001270593243726248,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1197.0587450980393,0.0008611731794075927,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1202.5194901960786,0.0005906648626140543,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1207.9802352941178,0.0006606607645120999,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1213.440980392157,0.00041954697205459635,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1218.9017254901962,0.00018083992591844122,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1224.3624705882353,0.0004517900969477351,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1229.8232156862746,0.0002669261222850716,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1235.2839607843139,9.564353694790917e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1240.7447058823532,0.00019729740974439025,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1246.2054509803922,0.00030331794774962617,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1251.6661960784315,0.0003922303670609306,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1257.1269411764706,0.00039119730681425047,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1262.58768627451,0.0002493696186560701,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1268.0484313725492,7.96783013308211e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1273.5091764705883,0.00032006224415037643,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1278.9699215686276,0.0005151320448324448,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1284.4306666666666,0.0003868499763257649,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1289.891411764706,0.0003956219130687444,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1295.3521568627452,0.0003792742475636768,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1300.8129019607845,-0.00043403815941145396,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1306.2736470588236,-0.0017776666584670142,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1311.734392156863,0.00025576778892411056,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1317.195137254902,0.00017411377462339672,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1322.6558823529413,6.672962889764378e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1328.1166274509806,9.413704341376672e-06,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1333.5773725490199,-4.283929203974246e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1339.038117647059,-7.224763363344877e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1344.4988627450982,-4.712829908581906e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1349.9596078431373,-3.216840600350768e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1355.4203529411766,-0.00011606353822524174,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1360.8810980392159,3.740604571145223e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1366.341843137255,0.00012561678194933368,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1371.8025882352943,9.007630197244154e-05,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1377.2633333333333,-0.00010566507936593528,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1382.7240784313726,-0.00038768984703191345,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1388.184823529412,-0.0006473771679147977,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1393.6455686274512,-0.0011528241361542513,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1399.1063137254903,-0.0019595052902799392,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1404.5670588235296,-0.0021415544444235296,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1410.0278039215686,-0.002399100583060797,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1415.488549019608,-0.0026141799581536063,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1420.9492941176472,-0.002549399480712644,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1426.4100392156865,-0.0022767403556008814,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1431.8707843137256,-0.002226692412551412,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1437.3315294117647,-0.0021187039402859043,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1442.792274509804,-0.0020219562855468,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1448.2530196078433,-0.0020448543720612555,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1453.7137647058826,-0.002025517743793226,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1459.1745098039219,-0.0020188877918402293,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1464.635254901961,-0.0020563540973125294,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1470.096,-0.001990860029775221,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1475.5567450980393,-0.0019800501461967324,difference of equal-sample representative means; not paired
M11,M11-M00,1,snv,1481.0174901960786,-0.0017293750018976262,difference of equal-sample representative means; not paired
