point_id,pc1,pc2,cluster
88,-0.31121203969027267,0.005282345342557615,6
89,-0.27096460446011283,-0.02833413319975131,6
90,-0.2767746323745095,-0.0085170825570417,6
91,-0.29650263919924547,0.10860669342357598,3
92,0.6193941190578145,0.3298501028731309,8
93,-0.24491142248210687,0.10079115535358452,6
94,0.5734107197879104,0.15799646278545904,1
95,-0.39137160681457905,0.08974905539572264,3
96,0.6355677319194374,0.23245966802658058,8
97,0.5396397965126082,0.12832907083883077,1
98,0.5959809108317711,0.19293761407471546,8
99,-0.3795074111360375,0.06555419446756827,6
100,0.5968024973483493,0.14526189743611567,1
101,-0.28505242889072246,0.0022279141725943252,6
102,-0.3046851336781624,0.04039942638919419,6
103,-0.2526223661116562,0.008927682665907932,6
104,-0.2586018603238476,-0.006576168599855159,6
105,-0.24361919688993347,-0.031454895630222246,6
106,-0.2576752257524877,0.001442535089828334,6
107,-0.26799687786761284,0.0012946389696426586,6
108,-0.3069906862386156,0.022474257535343545,6
109,-0.31074548696236015,0.0676566631304163,6
110,-0.35681517404932916,0.15604377873451183,3
111,-0.34864481978816886,0.17670469342087694,3
112,-0.32014007127079225,0.20810957934431418,3
113,0.5274931275100424,0.09064200526294469,1
114,0.5543880342739802,0.10977127587976443,1
115,0.6215771708433623,0.203429380029738,1
116,-0.1814463379185219,-0.02883077451455829,5
117,-0.2561448185252132,-0.04310315339681403,6
118,-0.28910844791714363,-0.02247074560250284,6
119,-0.2328779747877572,-0.019775776712845416,5
120,-0.17087841744094165,-0.04675516952187231,5
121,-0.26834608747620325,-0.07889503369897494,6
122,-0.26602466457158513,-0.04413666816712314,6
123,0.5451118462392827,0.0761998778182163,1
124,-0.22989378684860848,-0.011344740449557189,6
125,-0.2537679985560992,-0.012710795591546642,6
126,0.4931017506986737,0.1099009907454892,1
127,-0.10597639344375256,0.18576843902903437,5
128,-0.2149251936516696,0.2172144777315083,3
129,-0.25840378195002467,0.11593471603086783,3
130,0.49022826838372024,0.2274903544445974,8
131,-0.14912482511459504,0.06970040095983299,5
132,-0.2750657091375459,0.041158631367569753,6
133,-0.2607852772131499,0.0020900918216913422,6
134,-0.2725068485820432,-0.02725477702941409,6
135,-0.2126899571627535,-0.057295103117062096,6
136,-0.23979435358942883,-0.045812012601469776,5
137,-0.21663238668626308,-0.0698211006642887,6
138,-0.2318671176215695,-0.0190947292053813,5
139,0.477150525606044,0.023810820934016375,1
140,-0.2574382889017254,-0.03778134346950729,6
141,-0.21243349605857834,-0.02016319769692071,5
142,-0.18073504872510962,0.12291025672650954,5
143,-0.1675132184388842,-0.06204869508509059,5
144,-0.2713970197508677,-0.040303920910970514,6
145,-0.20866139860024915,-0.04376484138983844,5
146,0.5751863711288975,0.06310499443724837,1
147,-0.23796086798967273,-0.06253069864486716,6
148,-0.32075052147571514,-0.06408939370611544,6
149,-0.1840122482613509,-0.07195483639631517,5
150,-0.1984028432470429,-0.07075158297160872,5
151,-0.18311829924131143,-0.03696683535655726,5
152,0.42599002850324086,0.008357646105458916,1
153,0.5217344710876926,0.04117518612144555,1
154,-0.28465014589412185,-0.013356052410395836,6
155,-0.2878739194347869,0.0074752922672016164,6
156,-0.35005411774057515,0.12349497071608212,3
157,-0.41536521957511785,0.16175091822333218,3
158,-0.35441897928136146,0.12057796458494882,3
159,-0.32261436725937165,0.11324692034560777,3
160,-0.2598378301309452,0.06654319664069058,6
161,-0.1881672410647495,0.015807427393950857,6
162,-0.30834741624241613,0.008134085021216375,6
163,0.5433272347717758,0.022352793473644217,1
164,-0.20274833360738517,-0.06903188924917664,5
165,0.4964388104991022,0.007683357415196268,1
166,-0.19757402417911082,-0.08406806561135227,5
167,-0.2378944495470756,-0.0561372957263806,5
168,-0.2446095850738271,-0.03801405891831516,5
169,-0.22100304977915788,-0.067590472915184,5
170,-0.3086381464960637,-0.03906297004678133,6
171,-0.23884937255529756,-0.04528166165142272,6
172,-0.3335575458055017,0.07249409069361357,6
173,-0.36087539119446677,0.09726485028249693,3
174,0.6131309153124997,0.20334766338235732,1
175,-0.14710723566682377,0.057286193681889364,5
176,0.5018737933017615,0.1953731459692515,1
177,0.6119477231630388,0.17802818586591115,1
178,-0.2980455578216433,0.17565446420609204,3
179,-0.2651011293404103,-0.0113926691049977,6
180,-0.24253832062108424,-0.03143685528160317,6
181,-0.22746250386935277,-0.06850284904678966,5
182,-0.28898357339028247,-0.08697949938618188,6
183,-0.1979834037088086,-0.09231955508485978,5
184,-0.2019155987604435,-0.07338946037927868,5
185,-0.233234560906713,-0.06479814290494829,5
186,0.40271569227454485,-0.05254736955713185,1
187,-0.295925001720744,-0.06064482298054963,6
188,0.5757621764421784,0.04270480711038299,1
